,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,BrutoBinnenlandsProduct_63,BeloningVanWerknemers_64,NettoExploitatieoverschot_65,Saldo_66,BelastingenOpProductieEnInvoer_67,Subsidies_68,NettoBinnenlandsProduct_69,VerbruikVanVasteActiva_70,BrutoBinnenlandsProduct_71,BrutoBinnenlandsProduct_72,Saldo_73,OntvangenPrimaireInkomensBuitenland_74,BetaaldePrimaireInkomensBuitenland_75,BrutoNationaalInkomen_76,Saldo_77,OntvangenInkomensoverdrachtBuitenland_78,BetaaldeInkomensoverdrachtenBuitenland_79,BrutoBeschikbaarNationaalInkomen_80,ConsumptieveBestedingen_81,CorrectiePensioenvoorziening_82,BrutoNationaleBesparingen_83,BrutoInvesteringen_84,NationaalInkomensoverschot_85,UitvoersaldoGoederen_86,UitvoersaldoDiensten_87,SaldoPrimaireInkomensBuitenland_88,SaldoInkomensoverdrachtenBuitenland_89,CorrectiePensioenvoorziening_90,SaldoLopendeTransactiesBuitenland_91,Saldo_92,OntvangenKapitaaloverdrachten_93,BetaaldeKapitaaloverdrachten_94,SaldoAanEnVerkopenVanNietGeprod_95,NationaalVorderingensaldo_96,Totaal_97,Totaal_98,Totaal_99,Totaal_100,Voedingsmiddelen_101,DrankenEnTabak_102,Totaal_103,KledingEnTextiel_104,SchoenenEnLederwaren_105,WoninginrichtingEnWoningdecoratie_106,ElektrischeApparatuur_107,VervoermiddelenEnOnderdelen_108,OverigeDuurzameGoederen_109,TotaalOverigeGoederen_110,EnergieEnWater_111,BrandstoffenEnOverigeGoederen_112,Totaal_113,Huisvesting_114,Horecadiensten_115,RecreatieEnCultuurdiensten_116,VervoerEnCommunicatieDiensten_117,MedischeDienstenEnWelzijnszorg_118,FinancieleEnZakelijkeDiensten_119,OverigeDiensten_120,BinnenlandsConsumptieHuishoudens_121,ConsumptieIngezetenenInHetBuitenland_122,ConsumptieNietIngezetenenInNederland_123,Totaal_124,IndividueleConsumptieOverheid_125,CollectieveConsumptieOverheid_126,Totaal_127,WerkelijkeIndividueleConsumptie_128,WerkelijkeCollectieveConsumptie_129,Totaal_130,Totaal_131,Woningen_132,Totaal_133,Gebouwen_134,GrondWegEnWaterbouwkundigeWerken_135,OverdrachtskostenOpGrond_136,Vervoermiddelen_137,Totaal_138,Computers_139,Telecommunicatieapparatuur_140,MachinesEnOverigeMaterieleActiva_141,InCultuurGebrachteActiva_142,Totaal_143,ComputerprogrammatuurEnDatabanken_144,OnderzoekEnOntwikkeling_145,OverigeImmaterieleActiva_146,VerkoopVanGebruikteVasteActiva_147,Totaal_148,Totaal_149,ALandbouwBosbouwEnVisserij_150,BFNijverheidEnEnergie_151,GNCommercieleDienstverlening_152,OUNietCommercieleDienstverlening_153,VerkoopVanGebruikteVasteActiva_154,Totaal_155,LandbouwBosbouwEnVisserijproducten_156,WinningVanDelfstoffen_157,VoedingsmiddelenDrankenEnTabak_158,TextielKledingEnProductenVanLeder_159,HoutEnPapierwarenDrukwerk_160,Aardolieproducten_161,ChemischeEnFarmaceutischeProducten_162,RubberKunststofEnMineraleProducten_163,BasismetalenEnMetaalproducten_164,MachinesEnElektrischeApparatuur_165,ElektrotechnischeEnOptischeApparatuur_166,Transportmiddelen_167,OverigeIndustrieleProducten_168,OverigeProducten_169,ConsumptieNietIngezetenenInNederland_170,CifFobCorrectie_171,Totaal_172,UitvoerGoederenUitProductie_173,Wederuitvoer_174,Totaal_175,ConsumptieNietIngezetenenInNederland_176,OverigeUitvoerVanDiensten_177,CifFobCorrectie_178,Totaal_179,LandbouwBosbouwEnVisserijproducten_180,WinningVanDelfstoffen_181,VoedingsmiddelenDrankenEnTabak_182,TextielKledingEnProductenVanLeder_183,HoutEnPapierwarenDrukwerk_184,Aardolieproducten_185,ChemischeEnFarmaceutischeProducten_186,RubberKunststofEnMineraleProducten_187,BasismetalenEnMetaalproducten_188,MachinesEnElektrischeApparatuur_189,ElektrotechnischeEnOptischeApparaten_190,Transportmiddelen_191,OverigeIndustrieleProducten_192,OverigeProducten_193,ConsumptieIngezetenenInHetBuitenland_194,CifFobCorrectie_195,Totaal_196,InvoerGoederenCif_197,CifFobCorrectieEnHerclassificatie_198,Totaal_199,InvoerDienstenCif_200,CifFobHerclassificatie_201,Totaal_202,ProductgebondenBelastingen_203,NietProductgebondenBelastingen_204,TotaalSubsidies_205,ProductgebondenSubsidies_206,NietProductgebondenSubsidies_207
2018-10-01,334031.0,189848.0,144336.0,105081.0,39201.0,334031.0,167893.0,128200.0,81626.0,46573.0,39361.0,32382.0,6979.0,319.0,166312.0,123069.0,43190.0,170712.0,38473.0,3058.0,27419.0,1984.0,21880.0,4002.0,254.0,1140.0,528.0,3521.0,1321.0,2541.0,1946.0,3216.0,1052.0,2340.0,2054.0,1216.0,8029.0,93028.0,34870.0,23388.0,8208.0,3270.0,9118.0,12611.0,10887.0,25448.0,14226.0,11219.0,2236.0,5055.0,1203.0,2731.0,39243.0,35320.0,20465.0,12189.0,8277.0,14858.0,3924.0,19143.0,19428.0,281.0,189848.0,,,19531.0,21902.0,2369.0,158537.0,31312.0,189848.0,189848.0,,70410.0,68895.0,190939.0,,3471.0,5849.0,188546.0,128200.0,,60419.0,39681.0,,,,,,,,,,,,,128200.0,81626.0,36164.0,12063.0,9512.0,2551.0,14982.0,3494.0,935.0,3916.0,2278.0,2446.0,1922.0,9117.0,2560.0,6550.0,46361.0,17261.0,6773.0,3374.0,3966.0,2934.0,6234.0,5813.0,82531.0,2670.0,3570.0,46573.0,31196.0,15383.0,128200.0,112821.0,15383.0,39361.0,40267.0,9430.0,10181.0,5441.0,4267.0,499.0,3365.0,1602.0,1320.0,278.0,6825.0,-1.0,8917.0,5658.0,3107.0,149.0,905.0,39361.0,40267.0,1238.0,7995.0,22635.0,8392.0,905.0,166312.0,6774.0,4543.0,16108.0,4481.0,1987.0,8538.0,18512.0,3703.0,5786.0,15766.0,18306.0,7782.0,7434.0,42995.0,3570.0,-585.0,123069.0,59419.0,63644.0,43190.0,3570.0,40207.0,-585.0,144336.0,6078.0,8592.0,9908.0,5072.0,2396.0,5723.0,13851.0,4319.0,6006.0,12928.0,17397.0,7630.0,7074.0,34931.0,2670.0,-585.0,105081.0,106613.0,-1534.0,39201.0,38253.0,949.0,21902.0,19428.0,2474.0,2369.0,281.0,2088.0
2019-01-01,324139.0,184532.0,139755.0,104239.0,35540.0,324139.0,165754.0,125052.0,80725.0,44321.0,39927.0,33443.0,6483.0,817.0,158462.0,118505.0,39953.0,165048.0,38305.0,3079.0,26225.0,2168.0,20487.0,3403.0,261.0,986.0,490.0,3474.0,1252.0,2451.0,2025.0,3027.0,1140.0,1998.0,2196.0,1056.0,9031.0,90161.0,33992.0,23182.0,7819.0,2988.0,8310.0,12742.0,10422.0,24567.0,13312.0,11250.0,2212.0,5117.0,1199.0,2734.0,36616.0,32740.0,17589.0,10651.0,6942.0,15156.0,3878.0,19491.0,19749.0,253.0,184532.0,,,19662.0,21907.0,2235.0,153376.0,31153.0,184532.0,184532.0,,62364.0,62431.0,185820.0,,3383.0,5925.0,183283.0,125052.0,,58316.0,40678.0,,,,,,,,,,,,,125052.0,80725.0,35556.0,10964.0,8736.0,2231.0,15347.0,3414.0,926.0,3767.0,2540.0,2866.0,1859.0,9262.0,3202.0,6063.0,45840.0,17176.0,6352.0,3355.0,3663.0,3259.0,6544.0,5487.0,81407.0,2531.0,3212.0,44321.0,30049.0,14272.0,125052.0,110780.0,14272.0,39927.0,40914.0,9362.0,10657.0,5674.0,4515.0,502.0,4730.0,1373.0,1004.0,380.0,6142.0,33.0,8529.0,5419.0,2940.0,170.0,986.0,39927.0,40914.0,1203.0,7202.0,24206.0,8294.0,986.0,158462.0,6819.0,4858.0,15464.0,4606.0,1923.0,7574.0,18821.0,3811.0,5389.0,15315.0,16674.0,7245.0,6096.0,40776.0,3212.0,-533.0,118505.0,55612.0,62906.0,39953.0,3212.0,37275.0,-533.0,139755.0,6006.0,9307.0,9463.0,5416.0,2464.0,5178.0,14585.0,4379.0,5925.0,12566.0,16037.0,7938.0,6307.0,32003.0,2531.0,-533.0,104239.0,105622.0,-1393.0,35540.0,34682.0,861.0,21907.0,19749.0,2176.0,2235.0,253.0,1979.0
2019-04-01,339590.0,193254.0,146464.0,106553.0,39884.0,339590.0,175695.0,130864.0,83556.0,47301.0,42444.0,35850.0,6593.0,2428.0,163994.0,118764.0,45196.0,173592.0,38424.0,2611.0,26622.0,1731.0,21249.0,3848.0,273.0,1008.0,390.0,3456.0,1330.0,2425.0,2215.0,2974.0,1089.0,2272.0,2139.0,1141.0,9196.0,95508.0,36402.0,24551.0,8293.0,3561.0,9629.0,12837.0,10619.0,25918.0,13991.0,11922.0,2308.0,5279.0,1508.0,2852.0,39678.0,35660.0,20444.0,12246.0,8207.0,15220.0,4022.0,19659.0,19950.0,284.0,193254.0,,,19762.0,22186.0,2419.0,161940.0,31310.0,193254.0,193254.0,,63676.0,73698.0,184869.0,,4172.0,5053.0,183988.0,130864.0,,53228.0,44872.0,,,,,,,,,,,,,130864.0,83556.0,36283.0,11691.0,9282.0,2413.0,16089.0,3665.0,1083.0,3694.0,2670.0,2833.0,2163.0,8508.0,1896.0,6608.0,47556.0,17151.0,7354.0,3598.0,3973.0,3177.0,6506.0,5795.0,83837.0,3668.0,3940.0,47301.0,32211.0,15092.0,130864.0,115777.0,15092.0,42444.0,43330.0,10104.0,11743.0,6546.0,4611.0,605.0,4339.0,1302.0,1011.0,295.0,6387.0,34.0,9320.0,6037.0,3123.0,156.0,884.0,42444.0,43330.0,1316.0,7537.0,25725.0,8745.0,884.0,163994.0,6769.0,4037.0,15903.0,4141.0,1852.0,8107.0,18614.0,3814.0,5246.0,15786.0,17009.0,7719.0,6595.0,44792.0,3940.0,-510.0,118764.0,56413.0,62403.0,45196.0,3940.0,41761.0,-510.0,146464.0,6287.0,9631.0,9587.0,4882.0,2459.0,5969.0,14583.0,4514.0,5983.0,13231.0,16639.0,7738.0,6658.0,35161.0,3668.0,-510.0,106553.0,107864.0,-1332.0,39884.0,39071.0,822.0,22186.0,19950.0,2257.0,2419.0,284.0,2132.0
2019-07-01,333540.0,185933.0,147817.0,107210.0,40608.0,333540.0,169848.0,128756.0,83856.0,44894.0,38448.0,31991.0,6456.0,2671.0,163803.0,119453.0,44328.0,167455.0,36316.0,3405.0,25133.0,1575.0,20333.0,3539.0,255.0,971.0,393.0,3389.0,1190.0,2299.0,2082.0,3279.0,1053.0,1937.0,1859.0,1075.0,7789.0,93556.0,35400.0,23695.0,8269.0,3446.0,8832.0,12867.0,10878.0,25459.0,13249.0,12213.0,2400.0,5352.0,1866.0,2615.0,37599.0,33486.0,18151.0,10783.0,7369.0,15336.0,4113.0,18480.0,18774.0,289.0,185933.0,,,18660.0,21048.0,2375.0,154421.0,31510.0,185933.0,185933.0,,63843.0,64746.0,186435.0,,3761.0,4952.0,185247.0,128756.0,,56695.0,41119.0,,,,,,,,,,,,,128756.0,83856.0,34796.0,11596.0,9125.0,2477.0,15486.0,3676.0,999.0,3720.0,2544.0,2689.0,1866.0,7715.0,1526.0,6191.0,47771.0,17354.0,7047.0,3843.0,4121.0,3250.0,6268.0,5892.0,82566.0,5472.0,4172.0,44894.0,31053.0,13843.0,128756.0,114913.0,13843.0,38448.0,39396.0,8526.0,9396.0,5369.0,3586.0,465.0,4809.0,1362.0,1103.0,259.0,6411.0,20.0,8875.0,5695.0,3034.0,145.0,934.0,38448.0,39396.0,1247.0,8320.0,22154.0,7677.0,934.0,163803.0,7019.0,3537.0,16061.0,5429.0,1837.0,8383.0,18801.0,3726.0,5468.0,15562.0,17586.0,6745.0,6480.0,43247.0,4172.0,-515.0,119453.0,55159.0,64363.0,44328.0,4172.0,40671.0,-515.0,147817.0,5928.0,8809.0,9771.0,6113.0,2449.0,5484.0,14753.0,4295.0,5905.0,13128.0,17166.0,8287.0,6456.0,34174.0,5472.0,-515.0,107210.0,108510.0,-1319.0,40608.0,39808.0,804.0,21048.0,18774.0,2288.0,2375.0,289.0,2086.0
2019-10-01,342937.0,193596.0,149536.0,112123.0,37418.0,342937.0,172326.0,130526.0,82696.0,47824.0,41252.0,34672.0,6578.0,546.0,170791.0,126879.0,43865.0,174071.0,38746.0,3177.0,27503.0,1581.0,22247.0,4039.0,239.0,1134.0,562.0,3452.0,1252.0,2365.0,2157.0,3954.0,950.0,2172.0,2134.0,1200.0,8089.0,95231.0,36084.0,24525.0,8289.0,3279.0,9570.0,12677.0,11225.0,25553.0,14379.0,11175.0,2437.0,4807.0,1199.0,2752.0,40105.0,36070.0,20802.0,12528.0,8275.0,15273.0,4037.0,19532.0,19852.0,313.0,193596.0,,,19829.0,22303.0,2465.0,161723.0,31874.0,193596.0,193596.0,,64461.0,68881.0,189793.0,,3877.0,5931.0,187726.0,130526.0,,57242.0,41790.0,,,,,,,,,,,,,130526.0,82696.0,37057.0,12197.0,9708.0,2494.0,15734.0,3491.0,993.0,4059.0,2370.0,2884.0,1936.0,9138.0,2568.0,6564.0,46934.0,17490.0,6911.0,3271.0,4087.0,2959.0,6315.0,5898.0,83992.0,2630.0,3915.0,47824.0,32187.0,15647.0,130526.0,114885.0,15647.0,41252.0,42197.0,9312.0,10667.0,5850.0,4304.0,541.0,4685.0,1700.0,1417.0,280.0,6726.0,5.0,9094.0,5795.0,3135.0,163.0,943.0,41252.0,42197.0,1263.0,7864.0,24519.0,8532.0,943.0,170791.0,7095.0,3934.0,16456.0,4711.0,1956.0,9598.0,19468.0,3579.0,5458.0,17173.0,19774.0,7282.0,7486.0,42730.0,3915.0,-541.0,126879.0,59352.0,67562.0,43865.0,3915.0,40482.0,-541.0,149536.0,6413.0,9098.0,9916.0,5285.0,2400.0,6497.0,14866.0,4284.0,5977.0,13186.0,19220.0,9468.0,7189.0,33326.0,2630.0,-541.0,112123.0,113513.0,-1395.0,37418.0,36565.0,854.0,22303.0,19852.0,2458.0,2465.0,313.0,2152.0
2020-01-01,324187.0,183956.0,140417.0,104307.0,36112.0,324187.0,164632.0,124672.0,79700.0,44956.0,41534.0,35020.0,6510.0,-1584.0,159695.0,118701.0,40968.0,164444.0,38639.0,3155.0,26123.0,1646.0,20587.0,3452.0,266.0,1006.0,478.0,3403.0,1200.0,2384.0,2202.0,3224.0,1060.0,1966.0,2336.0,1090.0,9372.0,89620.0,32676.0,23189.0,7148.0,2377.0,8773.0,13362.0,10574.0,24202.0,14097.0,10145.0,1821.0,4712.0,718.0,2894.0,36244.0,32670.0,18019.0,11025.0,7004.0,14649.0,3563.0,19512.0,19864.0,346.0,183956.0,,,19558.0,22089.0,2523.0,152191.0,31775.0,183956.0,183956.0,,48316.0,50764.0,182627.0,,3991.0,8950.0,177655.0,124672.0,,52980.0,39934.0,,,,,,,,,,,,,124672.0,79700.0,36091.0,11795.0,9484.0,2315.0,15298.0,2950.0,809.0,4048.0,2700.0,2916.0,1923.0,9002.0,3101.0,5906.0,44322.0,17411.0,5669.0,2787.0,3431.0,3040.0,6781.0,5174.0,80405.0,2114.0,2825.0,44956.0,30108.0,14853.0,124672.0,109819.0,14853.0,41534.0,42511.0,9694.0,11370.0,6112.0,4704.0,577.0,4349.0,1429.0,1037.0,405.0,6463.0,74.0,9045.0,5683.0,3177.0,183.0,973.0,41534.0,42511.0,1302.0,7380.0,25127.0,8694.0,973.0,159695.0,6818.0,4283.0,15604.0,4471.0,1904.0,7924.0,20069.0,3719.0,5225.0,15100.0,17522.0,6617.0,6871.0,40939.0,2825.0,-493.0,118701.0,55741.0,62973.0,40968.0,2825.0,38658.0,-493.0,140417.0,6182.0,8768.0,9520.0,5293.0,2498.0,4459.0,15068.0,4416.0,5916.0,12493.0,16834.0,7319.0,6933.0,33193.0,2114.0,-493.0,104307.0,105525.0,-1242.0,36112.0,35370.0,749.0,22089.0,19864.0,2238.0,2523.0,346.0,2173.0
2020-04-01,305465.0,176152.0,129293.0,96666.0,32714.0,305465.0,161010.0,120207.0,73001.0,47135.0,39124.0,32374.0,6757.0,1704.0,144412.0,106628.0,37803.0,158114.0,35930.0,2606.0,24540.0,1376.0,19371.0,3573.0,200.0,945.0,308.0,3161.0,1182.0,2085.0,2119.0,3204.0,716.0,1926.0,2274.0,1111.0,8778.0,85722.0,30028.0,22973.0,6160.0,1068.0,9844.0,12806.0,10663.0,22359.0,13853.0,8576.0,1790.0,4041.0,58.0,2699.0,36503.0,33851.0,20567.0,12649.0,7951.0,13271.0,2599.0,18029.0,18432.0,396.0,176152.0,,,18261.0,20734.0,2460.0,144245.0,31969.0,176152.0,176152.0,,48478.0,56221.0,171231.0,,3513.0,5400.0,169338.0,120207.0,,49238.0,40836.0,,,,,,,,,,,,,120207.0,73001.0,35828.0,12509.0,9997.0,2518.0,15359.0,2814.0,890.0,4145.0,2992.0,2472.0,2134.0,7928.0,1948.0,5972.0,37938.0,17364.0,3025.0,1248.0,2443.0,2337.0,6391.0,5080.0,73660.0,387.0,1071.0,47135.0,31352.0,15795.0,120207.0,104412.0,15795.0,39124.0,39981.0,9572.0,11583.0,6268.0,4665.0,646.0,2031.0,1506.0,1200.0,308.0,6088.0,71.0,9069.0,5858.0,3111.0,95.0,856.0,39124.0,39981.0,1226.0,6957.0,22987.0,8821.0,856.0,144412.0,6703.0,3968.0,14786.0,3201.0,1691.0,7256.0,18245.0,3355.0,4349.0,14400.0,16653.0,4854.0,6019.0,38488.0,1071.0,-414.0,106628.0,50241.0,56442.0,37803.0,1071.0,37242.0,-414.0,129293.0,6326.0,9083.0,8934.0,4026.0,2310.0,4494.0,14041.0,4217.0,5555.0,11772.0,16721.0,4661.0,6214.0,31456.0,387.0,-414.0,96666.0,97670.0,-1041.0,32714.0,32097.0,627.0,20734.0,18432.0,2297.0,2460.0,396.0,2066.0
2020-07-01,320297.0,179884.0,140539.0,105699.0,35022.0,320297.0,163256.0,125911.0,79754.0,46118.0,36634.0,30052.0,6584.0,693.0,157141.0,118399.0,38813.0,161149.0,35363.0,3431.0,24422.0,943.0,19851.0,3571.0,254.0,959.0,301.0,3263.0,1166.0,2170.0,2078.0,3329.0,993.0,1774.0,2130.0,1067.0,7522.0,88977.0,33429.0,24330.0,6544.0,2622.0,9216.0,12291.0,11053.0,22858.0,13448.0,9491.0,1902.0,4367.0,672.0,2556.0,36818.0,33581.0,18542.0,11144.0,7401.0,15038.0,3217.0,18688.0,19078.0,383.0,179884.0,,,18973.0,21426.0,2439.0,147712.0,32194.0,179884.0,179884.0,,49350.0,55431.0,176896.0,,3203.0,5163.0,174935.0,125911.0,,49090.0,37342.0,,,,,,,,,,,,,125911.0,79754.0,36970.0,12481.0,9888.0,2601.0,16708.0,3475.0,990.0,4403.0,2767.0,2958.0,2126.0,7796.0,1580.0,6218.0,43590.0,17559.0,5998.0,1947.0,2857.0,3156.0,6229.0,5743.0,80479.0,1913.0,2631.0,46118.0,31581.0,14540.0,125911.0,111360.0,14540.0,36634.0,37542.0,8258.0,9406.0,5236.0,3510.0,644.0,2971.0,1452.0,1211.0,239.0,6592.0,24.0,8799.0,5688.0,3007.0,103.0,896.0,36634.0,37542.0,1254.0,6859.0,21514.0,7913.0,896.0,157141.0,7196.0,3538.0,16007.0,5208.0,1806.0,7653.0,18966.0,3803.0,4979.0,15157.0,18375.0,6833.0,6933.0,38631.0,2631.0,-458.0,118399.0,54469.0,64003.0,38813.0,2631.0,36692.0,-458.0,140539.0,6172.0,8678.0,9707.0,6186.0,2430.0,4835.0,14398.0,4458.0,5663.0,12625.0,18058.0,6876.0,7011.0,32351.0,1913.0,-458.0,105699.0,106839.0,-1168.0,35022.0,34315.0,710.0,21426.0,19078.0,2359.0,2439.0,383.0,2060.0
2020-10-01,333309.0,187905.0,145609.0,112783.0,33015.0,333309.0,166136.0,126420.0,77325.0,49038.0,40523.0,33079.0,7452.0,-844.0,167428.0,129613.0,37951.0,168917.0,39081.0,3182.0,27903.0,1235.0,22616.0,4047.0,258.0,1116.0,589.0,3678.0,1293.0,2264.0,2150.0,4242.0,1008.0,2017.0,2398.0,1205.0,8028.0,90857.0,33226.0,25133.0,7104.0,1155.0,9899.0,12465.0,11301.0,23865.0,15042.0,8903.0,1901.0,4048.0,186.0,2742.0,39038.0,35982.0,21119.0,12895.0,8228.0,14857.0,3015.0,18992.0,19477.0,481.0,187905.0,,,17885.0,22434.0,4430.0,155355.0,32576.0,187905.0,187905.0,,45006.0,52548.0,182195.0,,3798.0,7279.0,178690.0,126420.0,,52267.0,39705.0,,,,,,,,,,,,,126420.0,77325.0,37806.0,13361.0,10649.0,2716.0,15607.0,2816.0,786.0,4566.0,2521.0,2995.0,1937.0,8828.0,2612.0,6199.0,39952.0,17705.0,3036.0,1698.0,2989.0,2710.0,6297.0,5528.0,77701.0,702.0,1102.0,49038.0,32632.0,16412.0,126420.0,109989.0,16412.0,40523.0,41517.0,9532.0,10654.0,5935.0,4124.0,608.0,3560.0,1643.0,1398.0,245.0,7005.0,16.0,9102.0,5922.0,3070.0,111.0,994.0,40523.0,41517.0,1288.0,7586.0,23946.0,8682.0,994.0,167428.0,7336.0,3651.0,16519.0,4638.0,2092.0,9567.0,21191.0,3823.0,5365.0,17463.0,19560.0,7610.0,8332.0,39247.0,1102.0,-481.0,129613.0,60356.0,69299.0,37951.0,1102.0,37434.0,-481.0,145609.0,6645.0,8757.0,9670.0,5104.0,2438.0,5933.0,16106.0,4529.0,6206.0,13290.0,20207.0,7742.0,7996.0,30983.0,702.0,-481.0,112783.0,113993.0,-1225.0,33015.0,32272.0,744.0,22434.0,19477.0,2925.0,4430.0,481.0,3944.0
2021-01-01,321262.0,181960.0,139527.0,109207.0,30925.0,321262.0,161307.0,120394.0,73920.0,46397.0,41364.0,34572.0,6798.0,-419.0,160294.0,125770.0,35063.0,162780.0,39673.0,3201.0,27257.0,1124.0,21806.0,3509.0,270.0,914.0,692.0,3730.0,1335.0,2472.0,2205.0,3969.0,1122.0,1836.0,2475.0,1071.0,9280.0,87700.0,31694.0,24178.0,6711.0,1015.0,8789.0,12980.0,10734.0,23406.0,14359.0,9157.0,1766.0,4292.0,251.0,2878.0,35557.0,33089.0,17913.0,11142.0,6793.0,15174.0,2437.0,19188.0,19587.0,394.0,181960.0,,,19108.0,21790.0,2640.0,149709.0,32269.0,181960.0,181960.0,,55279.0,49379.0,190344.0,,4006.0,6061.0,188317.0,120394.0,,68255.0,40858.0,,,,,,,,,,,,,120394.0,73920.0,35195.0,12202.0,9839.0,2369.0,13800.0,2501.0,665.0,3660.0,2617.0,2676.0,1748.0,9119.0,3731.0,5390.0,38885.0,17787.0,2824.0,1226.0,2493.0,2870.0,6782.0,4858.0,74008.0,757.0,924.0,46397.0,30895.0,15511.0,120394.0,104885.0,15511.0,41364.0,42523.0,9875.0,11285.0,6014.0,4555.0,686.0,4020.0,1522.0,1085.0,455.0,6652.0,56.0,9042.0,5773.0,3155.0,113.0,1165.0,41364.0,42523.0,1039.0,7226.0,25529.0,8687.0,1165.0,160294.0,7242.0,4579.0,15423.0,4890.0,2052.0,7269.0,21825.0,4200.0,5434.0,17161.0,17600.0,7078.0,7437.0,37669.0,924.0,-523.0,125770.0,56353.0,69428.0,35063.0,924.0,34768.0,-523.0,139527.0,6350.0,8774.0,9119.0,5619.0,2597.0,4234.0,16511.0,4815.0,5962.0,13323.0,17892.0,7735.0,7641.0,29350.0,757.0,-523.0,109207.0,110489.0,-1306.0,30925.0,30140.0,784.0,21790.0,19587.0,2215.0,2640.0,394.0,2249.0
2021-04-01,342725.0,196983.0,145797.0,114121.0,32322.0,342725.0,175703.0,132247.0,81141.0,51046.0,42702.0,35937.0,6756.0,737.0,167460.0,128721.0,39142.0,177266.0,40148.0,2716.0,28122.0,1028.0,22761.0,4084.0,325.0,912.0,332.0,3663.0,1486.0,2499.0,2407.0,3937.0,1019.0,2126.0,2487.0,1136.0,9351.0,96325.0,36334.0,26945.0,7564.0,1990.0,10607.0,12469.0,11156.0,25542.0,15249.0,10322.0,1830.0,4865.0,863.0,3078.0,40837.0,37570.0,21178.0,12913.0,8287.0,16408.0,3221.0,19731.0,20236.0,498.0,196983.0,,,21998.0,22613.0,2493.0,164474.0,32540.0,196983.0,196983.0,,61193.0,56493.0,202975.0,,3790.0,5603.0,201160.0,132247.0,,69459.0,43493.0,,,,,,,,,,,,,132247.0,81141.0,39644.0,12767.0,10210.0,2563.0,18186.0,3631.0,1167.0,4546.0,3229.0,3059.0,2613.0,8752.0,2362.0,6409.0,42021.0,17606.0,4514.0,1615.0,2823.0,3049.0,6400.0,5982.0,81549.0,798.0,1222.0,51046.0,34967.0,16073.0,132247.0,116176.0,16073.0,42702.0,43780.0,10556.0,11909.0,6590.0,4560.0,746.0,3142.0,1584.0,1246.0,343.0,6807.0,63.0,9651.0,6378.0,3145.0,127.0,1082.0,42702.0,43780.0,1129.0,7436.0,26158.0,9015.0,1082.0,167460.0,7083.0,4673.0,16247.0,4512.0,2060.0,8349.0,21482.0,4302.0,5733.0,18181.0,18325.0,7165.0,8387.0,40593.0,1222.0,-529.0,128721.0,57554.0,71303.0,39142.0,1222.0,38552.0,-529.0,145797.0,6558.0,9661.0,9583.0,5265.0,2623.0,5008.0,16770.0,5075.0,6444.0,14571.0,19020.0,6784.0,8506.0,30491.0,798.0,-529.0,114121.0,115430.0,-1332.0,32322.0,31515.0,802.0,22613.0,20236.0,2389.0,2493.0,498.0,2078.0
